web-scraper-order,web-scraper-start-url,hotel_link,hotel_link-href,review_count,pagination
"1684891787-1838","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1208. Taman Cottages Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d7896099-Reviews-Taman_Cottages_Ubud-Ubud_Gianyar_Regency_Bali.html","69 ulasan",""
"1684891787-1839","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1209. Green Escape Eco Resort","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d14499879-Reviews-Green_Escape_Eco_Resort-Pecatu_Bukit_Peninsula_Bali.html","37 ulasan",""
"1684891787-1840","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1210. Radha Phala Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d9777191-Reviews-Radha_Phala_Resort_Spa-Ubud_Gianyar_Regency_Bali.html","94 ulasan",""
"1684891787-1841","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1211. Champlung Mas Hotel","https://www.tripadvisor.co.id/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","1.088 ulasan",""
"1684891787-1842","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1212. Seminyak Garden","https://www.tripadvisor.co.id/Hotel_Review-g13356179-d2182433-Reviews-Seminyak_Garden-Kerobokan_Kelod_North_Kuta_Bali.html","752 ulasan",""
"1684891787-1843","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1213. The Sari Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g608493-d7382020-Reviews-The_Sari_Bungalows-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html","75 ulasan",""
"1684891787-1844","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1214. Kubu GWK Resort","https://www.tripadvisor.co.id/Hotel_Review-g297696-d16656397-Reviews-Kubu_GWK_Resort-Jimbaran_South_Kuta_Bali.html","43 ulasan",""
"1684891787-1845","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1215. Villa Sancita","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2548786-Reviews-Villa_Sancita-Ubud_Gianyar_Regency_Bali.html","59 ulasan",""
"1684891787-1846","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1216. Villa Mimpi Manis Bali","https://www.tripadvisor.co.id/Hotel_Review-g311298-d2194071-Reviews-Villa_Mimpi_Manis_Bali-Canggu_North_Kuta_Bali.html","135 ulasan",""
"1684891787-1847","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1217. Anyar Estate","https://www.tripadvisor.co.id/Hotel_Review-g608486-d1371979-Reviews-Anyar_Estate-Kerobokan_North_Kuta_Bali.html","77 ulasan",""
"1684891787-1848","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1218. Indo Rumah Zengarden","https://www.tripadvisor.co.id/Hotel_Review-g297699-d7288356-Reviews-Indo_Rumah_Zengarden-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html","64 ulasan",""
"1684891787-1849","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1219. Ubud Luwih Villa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8754862-Reviews-Ubud_Luwih_Villa-Ubud_Gianyar_Regency_Bali.html","69 ulasan",""
"1684891787-1850","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1220. Arnawa Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8633841-Reviews-Arnawa_Bungalow-Ubud_Gianyar_Regency_Bali.html","89 ulasan",""
"1684891787-1851","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1221. Canvas Escape","https://www.tripadvisor.co.id/Hotel_Review-g3388764-d14938232-Reviews-Canvas_Escape-Lodtunduh_Ubud_Gianyar_Regency_Bali.html","41 ulasan",""
"1684891787-1852","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1222. Duana Sari Ubud Guest House","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10061099-Reviews-Duana_Sari_Ubud_Guest_House-Ubud_Gianyar_Regency_Bali.html","78 ulasan",""
"1684891787-1853","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1223. Bali Diamond Villas","https://www.tripadvisor.co.id/Hotel_Review-g3591831-d2259866-Reviews-Bali_Diamond_Villas-Keramas_Blahbatuh_Gianyar_Regency_Bali.html","92 ulasan",""
"1684891787-1854","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1224. Roomates Hostel Canggu by Ini Vie Hospitality","https://www.tripadvisor.co.id/Hotel_Review-g311298-d25089288-Reviews-Roomates_Hostel_Canggu_by_Ini_Vie_Hospitality-Canggu_North_Kuta_Bali.html","23 ulasan",""
"1684891787-1855","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1225. Oasis Bungalows at Bingin","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d7958001-Reviews-Oasis_Bungalows_at_Bingin-Pecatu_Bukit_Peninsula_Bali.html","63 ulasan",""
"1684891787-1856","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1226. Jimbaran Cliffs Private Hotel & Spa","https://www.tripadvisor.co.id/Hotel_Review-g297696-d1823710-Reviews-Jimbaran_Cliffs_Private_Hotel_Spa-Jimbaran_South_Kuta_Bali.html","272 ulasan",""
"1684891787-1857","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1227. Baruna Sari Villa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2704057-Reviews-Baruna_Sari_Villa-Ubud_Gianyar_Regency_Bali.html","109 ulasan",""
"1684891787-1858","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1228. Villa Alice","https://www.tripadvisor.co.id/Hotel_Review-g469404-d2321962-Reviews-Villa_Alice-Seminyak_Kuta_District_Bali.html","62 ulasan",""
"1684891787-1859","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1229. The Guest House at The Yoga Barn","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6560817-Reviews-The_Guest_House_at_The_Yoga_Barn-Ubud_Gianyar_Regency_Bali.html","133 ulasan",""
"1684891787-1860","https://www.tripadvisor.co.id/Hotels-g294226-oa1200-Bali-Hotels.html","1230. Chimera Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d968645-Reviews-Chimera_Villas-Seminyak_Kuta_District_Bali.html","57 ulasan",""
"1684891794-1861","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1171. Ubud Heaven Sayan","https://www.tripadvisor.co.id/Hotel_Review-g2209545-d7562732-Reviews-Ubud_Heaven_Sayan-Sayan_Ubud_Gianyar_Regency_Bali.html","167 ulasan",""
"1684891794-1862","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1172. Cliff Park Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d10239623-Reviews-Cliff_Park_Lembongan-Nusa_Lembongan_Bali.html","73 ulasan",""
"1684891794-1863","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1173. FuramaXclusive Ocean Beach","https://www.tripadvisor.co.id/Hotel_Review-g608487-d1079093-Reviews-FuramaXclusive_Ocean_Beach-Legian_Kuta_District_Bali.html","1.313 ulasan",""
"1684891794-1864","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1174. Duana's Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3426913-Reviews-Duana_s_Homestay-Ubud_Gianyar_Regency_Bali.html","162 ulasan",""
"1684891794-1865","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1175. The Kumpi Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d6675994-Reviews-The_Kumpi_Villas-Seminyak_Kuta_District_Bali.html","55 ulasan",""
"1684891794-1866","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1176. BOSS Legian Hotel","https://www.tripadvisor.co.id/Hotel_Review-g608487-d23922276-Reviews-BOSS_Legian_Hotel-Legian_Kuta_District_Bali.html","53 ulasan",""
"1684891794-1867","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1177. Govala Ubud Villas & Spa","https://www.tripadvisor.co.id/Hotel_Review-g23984724-d23908407-Reviews-Govala_Ubud_Villas_Spa-Tegallalang_Gianyar_Regency_Bali.html","26 ulasan",""
"1684891794-1868","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1178. Daun Lebar Villas","https://www.tripadvisor.co.id/Hotel_Review-g608492-d15012437-Reviews-Daun_Lebar_Villas-Payangan_Gianyar_Regency_Bali.html","72 ulasan",""
"1684891794-1869","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1179. Olas Homestay Bali","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d10777451-Reviews-Olas_Homestay_Bali-Pecatu_Bukit_Peninsula_Bali.html","60 ulasan",""
"1684891794-1870","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1180. Papaya Guesthouse","https://www.tripadvisor.co.id/Hotel_Review-g311298-d7159979-Reviews-Papaya_Guesthouse-Canggu_North_Kuta_Bali.html","99 ulasan",""
"1684891794-1871","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1181. Lumbini Luxury Villas and Spa","https://www.tripadvisor.co.id/Hotel_Review-g297696-d3911639-Reviews-Lumbini_Luxury_Villas_and_Spa-Jimbaran_South_Kuta_Bali.html","239 ulasan",""
"1684891794-1872","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1182. MaxOneHotels at Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12103959-Reviews-MaxOneHotels_at_Ubud-Ubud_Gianyar_Regency_Bali.html","154 ulasan",""
"1684891794-1873","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1183. Cempaka Belimbing Villas","https://www.tripadvisor.co.id/Hotel_Review-g311299-d450826-Reviews-Cempaka_Belimbing_Villas-Pupuan_Bali.html","171 ulasan",""
"1684891794-1874","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1184. Villa Echo Beach","https://www.tripadvisor.co.id/Hotel_Review-g311298-d1597897-Reviews-Villa_Echo_Beach-Canggu_North_Kuta_Bali.html","165 ulasan",""
"1684891794-1875","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1185. Umah Anila","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12187469-Reviews-Umah_Anila-Ubud_Gianyar_Regency_Bali.html","56 ulasan",""
"1684891794-1876","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1186. Wadari Retreat Villa UBud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d13983285-Reviews-Wadari_Retreat_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html","45 ulasan",""
"1684891794-1877","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1187. Seaweed Guesthouse","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d12670398-Reviews-Seaweed_Guesthouse-Nusa_Lembongan_Bali.html","47 ulasan",""
"1684891794-1878","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1188. The Pavilion Hotel Kuta","https://www.tripadvisor.co.id/Hotel_Review-g297697-d3521709-Reviews-The_Pavilion_Hotel_Kuta-Kuta_Kuta_District_Bali.html","236 ulasan",""
"1684891794-1879","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1189. Yoma Villas Bali","https://www.tripadvisor.co.id/Hotel_Review-g311298-d3606102-Reviews-Yoma_Villas_Bali-Canggu_North_Kuta_Bali.html","71 ulasan",""
"1684891794-1880","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1190. The Bali Dream Villa and Resort Echo Beach Canggu","https://www.tripadvisor.co.id/Hotel_Review-g311298-d3365121-Reviews-The_Bali_Dream_Villa_and_Resort_Echo_Beach_Canggu-Canggu_North_Kuta_Bali.html","283 ulasan",""
"1684891794-1881","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1191. Kayangan Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g4171923-d17790140-Reviews-Kayangan_Villa_Ubud-Kenderan_Tegalalang_Gianyar_Regency_Bali.html","49 ulasan",""
"1684891794-1882","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1192. Sugars Villas","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1541169-Reviews-Sugars_Villas-Ubud_Gianyar_Regency_Bali.html","88 ulasan",""
"1684891794-1883","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1193. Taos House","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d6405726-Reviews-Taos_House-Nusa_Lembongan_Bali.html","130 ulasan",""
"1684891794-1884","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1194. Giri Sari Guest House","https://www.tripadvisor.co.id/Hotel_Review-g608493-d6563658-Reviews-Giri_Sari_Guest_House-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html","76 ulasan",""
"1684891794-1885","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1195. The Villas On Lembongan - Villa Aman, Villa Damai, Little Aman","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d647421-Reviews-The_Villas_On_Lembongan_Villa_Aman_Villa_Damai_Little_Aman-Nusa_Lembongan_Bali.html","62 ulasan",""
"1684891794-1886","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1196. Bali Prime Villas","https://www.tripadvisor.co.id/Hotel_Review-g12622795-d1160570-Reviews-Bali_Prime_Villas-North_Kuta_Bali.html","174 ulasan",""
"1684891794-1887","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1197. Rumi Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d2173672-Reviews-Rumi_Villas-Seminyak_Kuta_District_Bali.html","96 ulasan",""
"1684891794-1888","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1198. Bali Nyuh Gading Villa","https://www.tripadvisor.co.id/Hotel_Review-g608486-d677642-Reviews-Bali_Nyuh_Gading_Villa-Kerobokan_North_Kuta_Bali.html","147 ulasan",""
"1684891794-1889","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1199. Villa Orchid Bali","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1409372-Reviews-Villa_Orchid_Bali-Ubud_Gianyar_Regency_Bali.html","91 ulasan",""
"1684891794-1890","https://www.tripadvisor.co.id/Hotels-g294226-oa1170-Bali-Hotels.html","1200. Villa Boreh Beach Resort and Spa Hotel","https://www.tripadvisor.co.id/Hotel_Review-g3530665-d1523351-Reviews-Villa_Boreh_Beach_Resort_and_Spa_Hotel-Sembiran_Tejakula_Buleleng_Regency_Bali.html","118 ulasan",""
"1684891803-1891","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1141. Adys Inn","https://www.tripadvisor.co.id/Hotel_Review-g608487-d12295367-Reviews-Adys_Inn-Legian_Kuta_District_Bali.html","70 ulasan",""
"1684891803-1892","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1142. Koa d'Surfer Hotel","https://www.tripadvisor.co.id/Hotel_Review-g311298-d8445384-Reviews-Koa_d_Surfer_Hotel-Canggu_North_Kuta_Bali.html","340 ulasan",""
"1684891803-1893","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1143. Puri Saron Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1459353-Reviews-Puri_Saron_Seminyak-Seminyak_Kuta_District_Bali.html","947 ulasan",""
"1684891803-1894","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1144. ExoticA Bali Bed and Breakfast","https://www.tripadvisor.co.id/Hotel_Review-g311298-d10532301-Reviews-ExoticA_Bali_Bed_and_Breakfast-Canggu_North_Kuta_Bali.html","70 ulasan",""
"1684891803-1895","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1145. Villa Kasih","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d8803626-Reviews-Villa_Kasih-Nusa_Lembongan_Bali.html","53 ulasan",""
"1684891803-1896","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1146. Sunrise Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6833695-Reviews-Sunrise_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html","118 ulasan",""
"1684891803-1897","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1147. Bali Belva Villa","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d6557990-Reviews-Bali_Belva_Villa-Nusa_Lembongan_Bali.html","156 ulasan",""
"1684891803-1898","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1148. Artini 2 Cottages","https://www.tripadvisor.co.id/Hotel_Review-g297701-d308745-Reviews-Artini_2_Cottages-Ubud_Gianyar_Regency_Bali.html","416 ulasan",""
"1684891803-1899","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1149. Home@36","https://www.tripadvisor.co.id/Hotel_Review-g297697-d2244582-Reviews-Home_36-Kuta_Kuta_District_Bali.html","596 ulasan",""
"1684891803-1900","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1150. Maharaja Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d8458265-Reviews-Maharaja_Villas-Seminyak_Kuta_District_Bali.html","137 ulasan",""
"1684891803-1901","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1151. Frangipani Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3576067-Reviews-Frangipani_Bungalows-Ubud_Gianyar_Regency_Bali.html","152 ulasan",""
"1684891803-1902","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1152. The Oceanhub Hostel","https://www.tripadvisor.co.id/Hotel_Review-g311298-d8746265-Reviews-The_Oceanhub_Hostel-Canggu_North_Kuta_Bali.html","58 ulasan",""
"1684891803-1903","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1153. Ti Amo Bali","https://www.tripadvisor.co.id/Hotel_Review-g3365818-d8672232-Reviews-Ti_Amo_Bali-Penebel_Bali.html","79 ulasan",""
"1684891803-1904","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1154. TS Hut Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d6164455-Reviews-TS_Hut_Lembongan-Nusa_Lembongan_Bali.html","223 ulasan",""
"1684891803-1905","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1155. B&B Home Stay Griya Jungutan","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3440268-Reviews-B_B_Home_Stay_Griya_Jungutan-Ubud_Gianyar_Regency_Bali.html","110 ulasan",""
"1684891803-1906","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1156. Abalihouse","https://www.tripadvisor.co.id/Hotel_Review-g311298-d7603924-Reviews-Abalihouse-Canggu_North_Kuta_Bali.html","75 ulasan",""
"1684891803-1907","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1157. Kompyang Cottages","https://www.tripadvisor.co.id/Hotel_Review-g12818984-d15765913-Reviews-Kompyang_Cottages-Batununggul_Nusa_Penida_Bali.html","43 ulasan",""
"1684891803-1908","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1158. Taman Selini Beach Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g608493-d631268-Reviews-Taman_Selini_Beach_Bungalows-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html","192 ulasan",""
"1684891803-1909","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1159. Bhanuswari Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d614385-Reviews-Bhanuswari_Resort_Spa-Ubud_Gianyar_Regency_Bali.html","322 ulasan",""
"1684891803-1910","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1160. Sumantra House Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d11621908-Reviews-Sumantra_House_Ubud-Ubud_Gianyar_Regency_Bali.html","91 ulasan",""
"1684891803-1911","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1161. Bali Chaya Hotel","https://www.tripadvisor.co.id/Hotel_Review-g608487-d7136566-Reviews-Bali_Chaya_Hotel-Legian_Kuta_District_Bali.html","236 ulasan",""
"1684891803-1912","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1162. The Runik Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12091264-Reviews-The_Runik_Ubud-Ubud_Gianyar_Regency_Bali.html","58 ulasan",""
"1684891803-1913","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1163. The Cozy Villas Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d8768072-Reviews-The_Cozy_Villas_Lembongan-Nusa_Lembongan_Bali.html","213 ulasan",""
"1684891803-1914","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1164. Muka House","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8394539-Reviews-Muka_House-Ubud_Gianyar_Regency_Bali.html","64 ulasan",""
"1684891803-1915","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1165. OMunity","https://www.tripadvisor.co.id/Hotel_Review-g297699-d2562138-Reviews-OMunity-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html","99 ulasan",""
"1684891803-1916","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1166. Fraser Baye Villas","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d2043277-Reviews-Fraser_Baye_Villas-Pecatu_Bukit_Peninsula_Bali.html","62 ulasan",""
"1684891803-1917","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1167. Rhipidura Bungalows by Phocéa","https://www.tripadvisor.co.id/Hotel_Review-g608493-d4938899-Reviews-Rhipidura_Bungalows_by_Phocea-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html","105 ulasan",""
"1684891803-1918","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1168. Oasis Canggu Bali","https://www.tripadvisor.co.id/Hotel_Review-g311298-d2097842-Reviews-Oasis_Canggu_Bali-Canggu_North_Kuta_Bali.html","212 ulasan",""
"1684891803-1919","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1169. Pondok Permata Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3350757-Reviews-Pondok_Permata_Homestay-Ubud_Gianyar_Regency_Bali.html","66 ulasan",""
"1684891803-1920","https://www.tripadvisor.co.id/Hotels-g294226-oa1140-Bali-Hotels.html","1170. Segara Beach Inn","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d3394217-Reviews-Segara_Beach_Inn-Nusa_Lembongan_Bali.html","110 ulasan",""
"1684891811-1921","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1111. Vije Boutique Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d23620432-Reviews-Vije_Boutique_Resort_Spa-Ubud_Gianyar_Regency_Bali.html","38 ulasan",""
"1684891811-1922","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1112. The Mesare Resort","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d15225681-Reviews-The_Mesare_Resort-Nusa_Penida_Bali.html","66 ulasan",""
"1684891811-1923","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1113. Clio Apartments","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1567929-Reviews-Clio_Apartments-Seminyak_Kuta_District_Bali.html","173 ulasan",""
"1684891811-1924","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1114. Grand Livio Kuta Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d4751961-Reviews-Grand_Livio_Kuta_Hotel-Kuta_Kuta_District_Bali.html","330 ulasan",""
"1684891811-1925","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1115. Surya Kembar Resort Retreat Center","https://www.tripadvisor.co.id/Hotel_Review-g3185061-d6557970-Reviews-Surya_Kembar_Resort_Retreat_Center-Mas_Ubud_Gianyar_Regency_Bali.html","112 ulasan",""
"1684891811-1926","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1116. Canang Villas Bingin","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d15521628-Reviews-Canang_Villas_Bingin-Pecatu_Bukit_Peninsula_Bali.html","48 ulasan",""
"1684891811-1927","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1117. The Well House Lembongan Island","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d3267099-Reviews-The_Well_House_Lembongan_Island-Nusa_Lembongan_Bali.html","201 ulasan",""
"1684891811-1928","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1118. Villa Madu","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3176717-Reviews-Villa_Madu-Ubud_Gianyar_Regency_Bali.html","81 ulasan",""
"1684891811-1929","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1119. Prashanti Bali","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6280383-Reviews-Prashanti_Bali-Ubud_Gianyar_Regency_Bali.html","96 ulasan",""
"1684891811-1930","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1120. Villa Sonia Bisma","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2276419-Reviews-Villa_Sonia_Bisma-Ubud_Gianyar_Regency_Bali.html","258 ulasan",""
"1684891811-1931","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1121. Allamanda Villa Jimbaran","https://www.tripadvisor.co.id/Hotel_Review-g297696-d13568383-Reviews-Allamanda_Villa_Jimbaran-Jimbaran_South_Kuta_Bali.html","88 ulasan",""
"1684891811-1932","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1122. Palloma Hotel Kuta","https://www.tripadvisor.co.id/Hotel_Review-g297697-d3767703-Reviews-Palloma_Hotel_Kuta-Kuta_Kuta_District_Bali.html","258 ulasan",""
"1684891811-1933","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1123. Kuta Central Park Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d2135927-Reviews-Kuta_Central_Park_Hotel-Kuta_Kuta_District_Bali.html","989 ulasan",""
