,hotel,review,stars
57, Astera Resort Canggu by Ini Vie Hospitality,Stay disini karna new villa dan rencana mau perpanjangstay tapi udah full semua dan pastinya mau kesini lagi deh karna staff semua ramah ramah juga kebersihan terjaga  untuk breakfast taste enak  Thank youu,5
58, Astera Resort Canggu by Ini Vie Hospitality,"Perrama kali liburan kebali dapatnya tinggal di astera canggu ,tempatnya nyaman ,staffnya ramah pasilitasnya sangat ok pokoknya engak nyesel deh akan stay disini lagi keren pokonya.rekomen untuk honeymooner juga ok",5
59, Astera Resort Canggu by Ini Vie Hospitality,"Kami berlibur untuk merayakan annivesary, kamar dan area villa yg bersih, staffnya juga ramah-ramah serta selalu membantu. Fasilitas yg memadai dan lengkap, Next bakalan balik tempat yg sangat recomended",5
60, Astera Resort Canggu by Ini Vie Hospitality,"Kami memesan villa untuk honeymoon yg pertama, kamarnya luas dan staff yg selalu membantu, selain itu parkiran nya juga luas, ada penyewaan sepeda motor juga dan ada spanya juga, mainpoolnya juga keren bisa lihat sunset honeymoon kami terasa lebih berkesan",5
61, Astera Resort Canggu by Ini Vie Hospitality,"astera villa canggu, villanya bagus dan estetik banget bagus buat liburan atau honeymoon, juga cocok untuk keluarga, servicenya juga bagus pelayanannya ramah,tempat nyaman banget karena viewnya sawah jadi seger banget kalau pagi-pagi jadi worthit banget deh...",5
62, Astera Resort Canggu by Ini Vie Hospitality,"kamarnya keren dan staffnya juga ramah serta selalu membantu, poolnya juga keren banyak spot foto yg ada di area villa, selain itu mereka juga menyediakan spa dan transportasi. Sarapannya juga enak ada floating tray juga",5
63, Astera Resort Canggu by Ini Vie Hospitality,"Villa keren di canggu. Cocok utk mencari ketenangan. Bersih dan tatanan tempat yang rapi. Staff sangat welcome . Suguhan welcome drink juga rasanya seger bngt. Ada private pool dan infinity pool juga ada,jadi puas banget menikmati suasananya. Sangat recomended",5
64, Astera Resort Canggu by Ini Vie Hospitality,"Astera villa canggu, villa yang nyaman dan eksotis dengan sunset yang indah di invinity pool nya dan pemandangan sawah yang tentunya memanjakan mata,dan tentunya privat pool juga, smart villa, staf nya cepat tanggap dan sangat ramah pelayanannya juga nyaman dan makanannya juga enak sekali",5
65, Astera Resort Canggu by Ini Vie Hospitality,"Kamar nya luas poolnya juga menghadap ke tepi sawah, cocok banget untuk honeymoon, atau liburan bersama teman dan keluarga, pokoknya recomended banget, suasananya bali banget adem dan stafnya juga ramah",5
66, Astera Resort Canggu by Ini Vie Hospitality,"Satu kata sih buat Astera Villa Canggu, KEREN PARAH!!! Baru ini nemu vila keren banget kayak di jakarta. Kayaknya wajib buat balik lg ke sini🤭🤭🤭 rapih, bersih, tertata banget deh. Makasih astera villa canggu❤️",5
67, Astera Resort Canggu by Ini Vie Hospitality,"Liburan dengan keluarga sangat menyenangkan, semua staff sangat ramah dan banyak menu makanan serta dan massagenya juga, jadi tidak perlu jauh-jauh untuk massage. Kami akan kembali lagi kesini, terimakasih astera",5
68, Astera Resort Canggu by Ini Vie Hospitality,"Selain kamarnya yg bagus, parkirnya juga memadai dan cukup luas, trus lobbynya juga luas. Next bakalan balik lagi kesini, walaupun tipe villa untuk honeymoon couples tpi juga cocok untuk keluarga, keren pokoknya",5
69, Astera Resort Canggu by Ini Vie Hospitality,Menyenangkan stay disini dan staff yang sangat membantu juga. Pemandangan pathwaynya juga asri dan kamar luas oke nyaman deh. Pool bersih. Main pool oke bangett kece. Thanks Astera Villa Canggu  ❤️❤️❤️,5
70, Astera Resort Canggu by Ini Vie Hospitality,Selama stay sangat mengesankn. Service memuaskan staff sangat membantu dari awal cek in sampai check out. Mereka menyediakan big pool dan free floaties dengan view sawah. Lokasi juga dekat pantai dan resto. Makasihh,5
71, Astera Resort Canggu by Ini Vie Hospitality,Bentangan sawah sepanjang infinity pool super keren di tambah sunset nilai plus utk relax staycation. Fasilitas oke ada smart room nya. Breakfast juga keren bisa cobain floating . Masukan mungkin bisa di tambahkan hand towel dan pool towel tanpa harus request terlebih dahulu but overall recommended....,5
72, Astera Resort Canggu by Ini Vie Hospitality,"Pengalaman stay yang sangat berkesan, design kamarnya sangat nyaman untuk honeymoon, fasilitas dikamar juga sangat canggih dengan smart room alexanya. Pelayanan di kamar staff sangat ramah Overall villa sangat recommended untuk honeymooner",5
73, Astera Resort Canggu by Ini Vie Hospitality,"Kamar nya sangat bersih, pelayanannya sangat baik dan memuaskan dan staffnya ramah2, recomended banget buat menginap bersama keluarga atau pasangan terimakasih astera villa  ☺️,liburan kami jadi tambah menyenangkan☺️",5
74, Astera Resort Canggu by Ini Vie Hospitality,Villa terindah di area canggu dengan fasilitas super canggih. Sunset terlihat di area infinity pool dengan konsep pasir putih. Recomended to stay lebih dari semalam. Lobby dan tempat parkir luas. Come and stay again with best partner.......,5
75, Astera Resort Canggu by Ini Vie Hospitality,"Kamarnya bagus dan nyaman banget, interiornya bagus, private pool juga bersih. Service jg mantap, pelayanan ramah. Minusnya cuma di area jalan ke kamar lantainya pake pasir jadi begitu masuk kamar, lantai kamar jdi sdikit kotor. Selain itu semuanya bagus, sangat recommended untuk couples yg mau rayain honeymoon / anniversary. Lokasinya juga tidak ribut jdi tidur lebih nyenyak.",5
76, Astera Resort Canggu by Ini Vie Hospitality,"Saya dan teman-teman mengindahkan selama 1 malam, tapi sungguh sangat berkesan dengan staffnya yg ramah dan membantu, kamarnya juga bersih, dan breakfastnya juga enak-enak Next bakalan balik lagi , tencuuu Astera canggu",5
