,hotel,review,stars
32,The Sankara Suite & Villas By Pramana,"Diluar ekspetasi sih, tempat penginapan murah tapi room nya baguss banget! Terus pelayanannya enakk pool, kalau ke ubud pasti akan kesini lagi. Kamarnya juga bersih dan koper naik turun dibawain hahahaha. 100‼️Pokoknyaa",5
33,The Sankara Suite & Villas By Pramana,"Pelayanannya sangat bagus dan ramah, view dikamar juga sangat bagus. Very very recommended villa in ubud. Untuk makanan juga cukup enak, dan dapat bonus pool breakfast. View di private pool sangat indah",5
34,The Sankara Suite & Villas By Pramana,"Ga salah milih tempat buat nyenengin anak2 dan keluarga. Mulai dari servis, pelayanan, lokasi, kamar, kolam renang dan makanan bener2 tidak mengecewakan.  Wish we will have a time to spend our holiday here at soonest",5
35,The Sankara Suite & Villas By Pramana,"Lokasi bagus tidak jauh dari kota ubud dengan Suasana yang tenang, suara air dari sungai dan pepohonan yang bikin nyaman, pelayanan ramah dan oke, resto yang ramah dikantong.  The Sankara Suites and Villa keren, rekom untuk kembali lagi.",5
36,The Sankara Suite & Villas By Pramana,"dateng malem langsung dibantu bawa barang dan di anter ke kamar, sampai kamar juga dikasih penjelasan lengkap isi kamar.. bagus banget pemandangannya, kamar nya bersih, bagus, dan besar, nyaman banget🥰 pilihan menu sarapannya beragam dan di buat fresh jadi enak,",5
37,The Sankara Suite & Villas By Pramana,"Sangat Bagus, Nyaman, Saya dan Rombongan keluarga sangat menikmati Hotel dan fasilitasnya. Kolam Renangnya sangat aesthetic Kamarnya sangat nyaman, Fasilitas nya sangat bagus, Gym dan Lain sebagainya sangat Baik. Kami Sangat Menikmatinya❤️",5
38,The Sankara Suite & Villas By Pramana,"Luar biasaaa....staycation yg dekat dengan alam, very good service, spa-nya juga luar biasa memberikan pengalaman yg luar biasa krn dekat dg alam, tenang, ada jacuzzii di kamar dan di spa membuat pengalaman menyenangkan....very good",5
39,The Sankara Suite & Villas By Pramana,"The best bgtttt!! Semua staff nya super ramah dan helpful. Stay 3hari 2malam utk honeymoon dan puas bgt sama room & service nya The Sankara. Roomnya luas, bersih dan super nyaman. Makanan resto nya jg enak2 dan harganya cukup murah. Spa nya terbaik sih, juara banget. Dan dpt free photo session juga dari paket room nya, hasil foto dr fotografernya jg ciamik bgt👌👌 thankyou The  Sankara Suite & Villas❤",5
40,The Sankara Suite & Villas By Pramana,"Service nya sangat memuaskan. Karena check in aga telat, kami tetap disambut dengan Ramah oleh resepsionis. Fasilitas  yang tersedia juga cukup lengkap, bersih dan nyaman. Selalu ada yang membantu untuk kebutuhan apapun",5
41,The Sankara Suite & Villas By Pramana,"Nyaman, pelayanan ramah, kamar bersih,  makanan enak 👍👍  Saya pesan room yg with spa bath. Kamarnya bersih, nyaman, luas, wangi. Bath tub dan spa bath nya luas dan bersih. Peralatan mandi dan spa nya lengkap sekali, ada sabun, shampoo, conditioner, bath foam, bahkan sea salt. Service sangat ramah dan membantu. Harga menu makanan di sini nya sangat terjangkau dengan menu yang beragam dan enak. Fasilitas nya oke banget. 👍",5
42,The Sankara Suite & Villas By Pramana,Menginap di sankara Suite and Villa sangat nyaman dan bersih . Staff disini sangat ramah dan makanan enak..lokasi strategis dan worth it buat balik lagi kesini bareng keluarga. Thanks sankara suite and villas,5
43,The Sankara Suite & Villas By Pramana,"Ini memang mantab sekali day bed pool nya service dari odit bartender mantab dan good banget,,pelayanan semua ramah dan pool bagus sekali,thank you the sankara suite and villa by pramana👍👍👍 saya sudah pernah nginap di hotel by pramana experience,,memang sudah tidak diragukan lagi,kuwarasan,the sankara top markotop👍👍 gak nyesel deh",5
44,The Sankara Suite & Villas By Pramana,"Tempatnya bersih banget, pelayanannya memuaskan, staff ramah semua dan helpful, wifi kenceng, poolnya bersih, instagramable, kamarnya nyaman, dapet free foto jugaaa, pokoknya mau ke sini lagi nantiii 😍🥰",5
45,The Sankara Suite & Villas By Pramana,"Staycation di sankara sama temen temen Jakarta.... Breakfast nya enak dan bervariatif, menu nya banyak.... Staffnya ramah ramah apalagi front office nya sangat ramah dan membantu. Untuk room nya sangat nyaman, nanti kalo liburan akan repeat stay di sankara Suite, thank u sankara",5
46,The Sankara Suite & Villas By Pramana,Sangat menyenangkan utk liburan disini Kamar juga memuaskan.. utk staf juga oke2 smua.. Rekomendasi kali utk kalian smua utk menginap divilla nich... utk kamar pasangan juga sangat cocok.. romantis banget....🥰🥰😄😄,5
47,The Sankara Suite & Villas By Pramana,"bulan desember 2021, bulan yg sangat menyenangkan, lari dari hiruk pikuk padatnya Jakarta, Sankara suit memang solusinya untuk refresh pikiran, tempat yang asri menenangkan dan dengan service yang baik, stay di room gangga dengan fasilitas yang sangat proper untuk menenangkan hati dan pikiran",5
48,The Sankara Suite & Villas By Pramana,"Pengalaman menginap yang sangat menyenangkan. Kamar dengan pool dan view yang sangat bagus, seluruh villa bersih dan terawat. Staf sangat ramah. Kami juga mendapat free foto bersama photographer yg handal. Wajib berkunjung kesini. Terimakasih Sankara.!",5
49,The Sankara Suite & Villas By Pramana,Tempatnya asik...ramah...para crew membuat kita betah. Tempatnya bersih..view ok..membuat kita males keluar Makanan di resto enak dan harganya gak mahal Semoga kedepan bisa lebih ramai yg datang Terima kasih untuk Sankara dan crew yg telah melayani kita sekeluarga selama tinggal 4 malam,5
50,The Sankara Suite & Villas By Pramana,Kami datang bersama keluarga untuk berenang. Harga paketnya cukup bersahabat. Kami dari awal kedatangan disambut dengan baik oleh semua staff disana. Pemandangan di area hotel sangat bagus. Kami berharap nanti bisa mencoba untuk staycation disana. Makasi sankara.,5
51,The Sankara Suite & Villas By Pramana,"Kamarnya luas, bersih untuk view nya bagus, saya dan teman-teman nyaman stay disini, poolnya juga bersih dan luas, untuk makanannya sangat enak dan bervariatif, nanti kalo ke bali lagi pasti akan stay di sankara bersama keluarga, thank u sankara",5
